	expression_lfc	efficiency_lfc	d_expression	d_efficiency
YOR213C	-0.398375232991	0.849909618169	Decrease	Increase
YOR214C	0.404654399995	-1.7107530683	Increase	Decrease
YOR215C	-0.451003439783	-0.71293009835	Decrease	Decrease
YOR216C	0.223499850848	0.219436719671	Increase	Increase
YOR217W	0.82971031412	-0.980331595036	Increase	Decrease
YOR219C	-0.54644956397	-0.49231115798	Decrease	Decrease
YOR220W	-1.27711202673	1.49617020198	Decrease	Increase
YOR221C	0.246846461453	0.371284100717	Increase	Increase
YOR222W	-0.631114581087	-0.0186872653705	Decrease	Decrease
YOR223W	0.378447630232	-0.379740867581	Increase	Decrease
YOR224C	0.782945579665	-0.338085309771	Increase	Decrease
YOR226C	-0.411668422225	-0.107403194775	Decrease	Decrease
YOR227W	-1.0181638272	0.130764164079	Decrease	Increase
YOR228C	-0.734217024819	-1.00259374441	Decrease	Decrease
YOR229W	0.313106114967	0.704228749145	Increase	Increase
YOR230W	-0.52675569878	0.0632362107954	Decrease	Increase
YOR231W	-0.567958852192	-0.033543741868	Decrease	Decrease
YOR232W	0.503571397686	-0.67562289592	Increase	Decrease
YOR233W	0.192208920848	-0.285270897379	Increase	Decrease
YOR234C	0.701256214463	-0.517605345589	Increase	Decrease
YOR236W	0.16543892129	-0.237958761877	Increase	Decrease
YOR237W	-0.915589899898	-1.9641700894	Decrease	Decrease
YOR238W	-1.06748462877	1.24141682189	Decrease	Increase
YOR241W	-0.604757430633	0.531369264063	Decrease	Increase
YOR242C	0.144283873079	-1.14417376238	Increase	Decrease
YOR243C	0.800621353914	-0.683676158415	Increase	Decrease
YOR244W	0.0788092594496	-1.16634969918	Increase	Decrease
YOR245C	-0.295820508118	0.712052681467	Decrease	Increase
YOR246C	0.361652677049	-0.0525977128701	Increase	Decrease
YOR247W	-0.451491956158	-0.408935277847	Decrease	Decrease
YOR249C	-0.252115562917	0.507960226746	Decrease	Increase
YOR250C	0.0569972901256	0.0494961274252	Increase	Increase
YOR251C	1.03178751692	-0.158345599133	Increase	Decrease
YOR252W	1.40946876724	-0.149567345459	Increase	Decrease
YOR253W	0.35973438322	0.0648391915833	Increase	Increase
YOR254C	0.480946372105	-0.544467429909	Increase	Decrease
YOR255W	1.28958841904	-6.27574060263	Increase	Decrease
YOR256C	0.29831104139	0.177894581432	Increase	Increase
YOR257W	0.188172186241	-0.369413397642	Increase	Decrease
YOR258W	0.585717300178	-2.25650332448	Increase	Decrease
YOR259C	0.317217302605	0.00778844490847	Increase	Increase
YOR260W	0.674244846569	-0.284933161634	Increase	Decrease
YOR261C	0.121141586645	-0.0307204105883	Increase	Decrease
YOR262W	0.655727180303	-0.122276153555	Increase	Decrease
YOR263C	-0.999297541475	1.22464190318	Decrease	Increase
YOR264W	-1.73825940274	0.341357249795	Decrease	Increase
YOR265W	1.1437700226	0.376378902844	Increase	Increase
YOR266W	-0.563940468384	0.863996257567	Decrease	Increase
YOR267C	-0.0313994652135	0.318409303248	Decrease	Increase
YOR268C	-0.295448138181	1.68596449682	Decrease	Increase
YOR269W	0.473272077024	-0.0930240762351	Increase	Decrease
YOR270C	0.495453041149	-0.517255656195	Increase	Decrease
YOR271C	0.564203462178	-0.342277953938	Increase	Decrease
YOR272W	1.36817166948	-0.422769138047	Increase	Decrease
YOR273C	-2.28978065678	2.37783190837	Decrease	Increase
YOR274W	-0.63720081577	0.452478245888	Decrease	Increase
YOR275C	-0.796323384421	0.678303414115	Decrease	Increase
YOR276W	0.135950537163	0.306918870812	Increase	Increase
YOR278W	-0.364718642907	1.17272201652	Decrease	Increase
YOR279C	-0.643191262349	0.168749373043	Decrease	Increase
YOR280C	-1.0445095933	0.529347507549	Decrease	Increase
YOR281C	-0.0614237379874	0.274741192833	Decrease	Increase
YOR283W	0.0571507539305	0.00639249222287	Increase	Increase
YOR284W	-0.0994454071991	2.61043847793	Decrease	Increase
YOR285W	-1.68510782266	-0.522289562393	Decrease	Decrease
YOR286W	0.444463876172	-0.839143724031	Increase	Decrease
YOR287C	1.58628750674	0.337682103783	Increase	Increase
YOR288C	-0.203642385175	0.546930611664	Decrease	Increase
YOR289W	-1.32716288104	-0.0511234177901	Decrease	Decrease
YOR290C	0.768238915387	-0.924770204705	Increase	Decrease
YOR291W	0.0200869581948	-0.114551325916	Increase	Decrease
YOR292C	-0.902247323735	0.791245974333	Decrease	Increase
YOR293W	0.373246173486	-0.174915671501	Increase	Decrease
YOR294W	0.908274342228	-0.0346435462145	Increase	Decrease
YOR295W	-0.272340137289	0.554463179055	Decrease	Increase
YOR296W	0.776393908002	0.157270445671	Increase	Increase
YOR297C	0.514863289042	0.302842928364	Increase	Increase
YOR298C-A	0.219285566221	-0.023346396395	Increase	Decrease
YOR298W	-0.743070261534	-1.66430682079	Decrease	Decrease
YOR299W	-0.132621033797	0.626456453036	Decrease	Increase
YOR300W	-1.39977617519	2.91410583884	Decrease	Increase
YOR301W	0.435619267253	-0.521452768426	Increase	Decrease
YOR302W			No change	No change
YOR303W	-0.509581810051	1.29857893974	Decrease	Increase
YOR304C-A	-0.194205064957	0.328710077396	Decrease	Increase
YOR304W	-0.191367973353	-0.185793879633	Decrease	Decrease
YOR305W	-1.37153573655	0.564902587378	Decrease	Increase
YOR306C	0.237769492794	0.218844712589	Increase	Increase
YOR307C	-0.856488808039	0.404206322435	Decrease	Increase
YOR308C	0.686817881694	-0.442047389405	Increase	Decrease
YOR310C	1.48289494376	-0.993658034806	Increase	Decrease
YOR311C	0.0117370757351	0.369421038548	Increase	Increase
YOR312C	1.32790721636	-0.2834045635	Increase	Decrease
YOR313C	0.785905223982	0.983799333323	Increase	Increase
YOR314W	-0.0329359999663	-0.464384093	Decrease	Decrease
YOR314W-A			No change	No change
YOR315W	0.00306400487252	0.30864116955	Increase	Increase
YOR316C	-1.67067283431	0.288996383206	Decrease	Increase
YOR317W	-1.35387072196	-1.21992195236	Decrease	Decrease
YOR319W	0.860883942836	1.63529313682	Increase	Increase
YOR320C	-0.057008204146	0.251803501633	Decrease	Increase
YOR321W	-1.44325931238	-0.164362171268	Decrease	Decrease
YOR322C	0.275632929392	-0.328424372682	Increase	Decrease
YOR323C	-0.621583181885	-0.221272671989	Decrease	Decrease
YOR324C	-0.431516663733	0.817856127142	Decrease	Increase
YOR326W	0.909650429937	-1.14175746743	Increase	Decrease
YOR327C	-0.529964647799	0.104911283163	Decrease	Increase
YOR328W	0.270924837964	-0.195221768678	Increase	Decrease
YOR329C	0.302334590956	0.218046435653	Increase	Increase
YOR330C	-0.190998626991	0.350728496214	Decrease	Increase
YOR332W	0.0818418399368	-0.127860810419	Increase	Decrease
YOR334W	1.06163619837	-0.66829233545	Increase	Decrease
YOR335C	0.776806037447	-0.942337014682	Increase	Decrease
YOR336W	0.291593551584	-0.637307228737	Increase	Decrease
YOR337W	0.00605085379675	-0.0136150429123	Increase	Decrease
YOR338W	1.98680323386	-1.4116511761	Increase	Decrease
YOR339C	-1.37256169735	1.70376515834	Decrease	Increase
YOR340C	1.13290451589	-0.471976769683	Increase	Decrease
YOR341W	1.78988301086	-1.25126880865	Increase	Decrease
YOR342C	0.604238569924	0.773172962725	Increase	Increase
YOR343C	-0.00693839741979	2.92938406811	Decrease	Increase
YOR344C	-0.00490016951588	-0.287803098323	Decrease	Decrease
YOR346W	-1.14946336654	0.31660903787	Decrease	Increase
YOR347C	-1.11921573561	-0.371902671332	Decrease	Decrease
YOR348C	0.669951356555	1.80227698638	Increase	Increase
YOR349W	-0.28186794611	-0.411769013793	Decrease	Decrease
YOR350C	1.37474585222	-1.87688282413	Increase	Decrease
YOR351C	-0.625912881284	1.20497975476	Decrease	Increase
YOR352W	-1.09992572273	0.112942895483	Decrease	Increase
YOR353C	-0.128270060487	0.926212265427	Decrease	Increase
YOR354C	-0.21477811183	0.53121216173	Decrease	Increase
YOR355W	0.665132985838	-0.768942687941	Increase	Decrease
YOR356W	-0.157667535402	-0.476197923072	Decrease	Decrease
YOR357C	0.280127262047	-0.916309981709	Increase	Decrease
YOR358W	0.0688503609718	1.30426271084	Increase	Increase
YOR359W	0.877685527342	0.0535314035705	Increase	Increase
YOR360C	0.881594493077	0.210906119326	Increase	Increase
YOR361C	0.658396826994	-0.322471375155	Increase	Decrease
YOR362C	0.00290649104435	0.0981912875043	Increase	Increase
YOR363C	0.00630360361095	-0.538661665514	Increase	Decrease
YOR365C	0.382196036471	-0.505083206291	Increase	Decrease
YOR367W	-0.78749711762	0.315748802993	Decrease	Increase
YOR368W	-2.0111384662	2.46536635208	Decrease	Increase
YOR369C	0.759488324086	-0.896619573276	Increase	Decrease
YOR370C	0.227571079673	-0.0994128643866	Increase	Decrease
YOR371C	0.729309546196	-0.777557233176	Increase	Decrease
YOR372C	0.223061796064	0.190835377827	Increase	Increase
YOR373W	-0.0731047554509	0.465853098159	Decrease	Increase
YOR374W	-2.33428290986	0.103003627288	Decrease	Increase
YOR376W	-0.168034422666	2.10671379645	Decrease	Increase
YOR377W	-0.386515754433	-0.331455219882	Decrease	Decrease
YOR378W	-0.669149993844	0.4611340502	Decrease	Increase
YOR380W	-0.422017535501	2.25457986648	Decrease	Increase
YOR382W	1.13786528054	0.0534018860819	Increase	Increase
YOR383C	1.90198099708	-0.876394261732	Increase	Decrease
YOR384W	0.467928808669	3.25778475665	Increase	Increase
YOR385W	-0.383489654822	0.445603356927	Decrease	Increase
YOR386W	-1.81271616264	0.38072032597	Decrease	Increase
YOR387C	1.82922525925	0.670800432482	Increase	Increase
YOR388C	-2.00374576749	1.46486638244	Decrease	Increase
YOR389W	0.456306816707	1.47793353354	Increase	Increase
YPL001W	-0.330495728021	0.24886727146	Decrease	Increase
YPL002C	-0.88973131463	1.1476957613	Decrease	Increase
YPL003W	-0.703827322603	0.481921880591	Decrease	Increase
YPL004C	-1.43934475286	0.3690221123	Decrease	Increase
YPL005W	-0.975468835199	1.95032366764	Decrease	Increase
YPL006W	-0.180530554743	-0.642779090879	Decrease	Decrease
YPL007C	0.157103933165	-0.701966982771	Increase	Decrease
YPL008W	0.337451625064	-0.0643707451818	Increase	Decrease
YPL009C	0.655644156199	-0.738838139999	Increase	Decrease
YPL010W	0.136536716283	0.28842407127	Increase	Increase
YPL011C	-0.45678363074	0.79763347807	Decrease	Increase
YPL012W	1.46480108256	-0.775684548064	Increase	Decrease
YPL013C	0.620536502482	-0.323820303573	Increase	Decrease
YPL014W	-0.94823975692	0.456238025113	Decrease	Increase
YPL015C	-1.23036152641	-0.222575434451	Decrease	Decrease
YPL016W	1.05728352142	-0.785996824232	Increase	Decrease
YPL017C	-1.88452767716	1.34459353418	Decrease	Increase
YPL018W	-2.23827647333	1.28006100075	Decrease	Increase
YPL020C	0.347280940301	-0.304916415481	Increase	Decrease
YPL021W	0.883239604931	-2.9904899563	Increase	Decrease
YPL022W	-0.356045282117	0.212868265416	Decrease	Increase
YPL023C	-0.155907239538	0.283805318096	Decrease	Increase
YPL024W	0.442784359921	-0.540290936375	Increase	Decrease
YPL025C	-0.355253778109	2.43669960199	Decrease	Increase
YPL027W	1.20884452964	-1.31210432936	Increase	Decrease
YPL028W	0.605007418861	-0.375914884525	Increase	Decrease
YPL029W	-0.255537511124	0.921827000161	Decrease	Increase
YPL030W	0.426664582337	0.381531181363	Increase	Increase
YPL031C	-0.349815643036	0.176891206678	Decrease	Increase
YPL032C	0.867466942035	-0.490283843889	Increase	Decrease
YPL033C	-0.473507929475	-0.328809065738	Decrease	Decrease
YPL036W	1.06100353281	-1.18311930241	Increase	Decrease
YPL037C	0.619363643436	-0.428377758263	Increase	Decrease
YPL038W	0.563866237097	-0.356943413986	Increase	Decrease
YPL039W	0.429017312056	0.000171484417619	Increase	Increase
YPL040C	0.378567265437	0.633780666551	Increase	Increase
YPL041C	-0.588981248492	0.393726485063	Decrease	Increase
YPL042C	-0.39228772047	0.19352999182	Decrease	Increase
YPL043W	1.27644769254	-0.503262411509	Increase	Decrease
YPL045W	0.106108799369	-0.0543204935071	Increase	Decrease
YPL046C	0.0773380123631	-0.213424751621	Increase	Decrease
YPL047W	0.379337361728	0.753365637603	Increase	Increase
YPL048W	-0.452520705122	0.0162796928621	Decrease	Increase
YPL049C	-0.860704002938	1.10985713907	Decrease	Increase
YPL050C	0.215757222774	-0.31725165151	Increase	Decrease
YPL051W	0.0180056926229	-0.145833454032	Increase	Decrease
YPL052W	-0.07158381265	3.6645140547	Decrease	Increase
YPL053C	-0.0271078677079	0.522423055247	Decrease	Increase
YPL054W	-1.45823399784	-0.0687650393916	Decrease	Decrease
YPL055C	0.0427382347024	0.458701607853	Increase	Increase
YPL057C	-0.281415552189	0.68109401363	Decrease	Increase
YPL059W	0.302810640158	-0.408839014185	Increase	Decrease
YPL060W	-0.780005164341	-0.491754871008	Decrease	Decrease
YPL061W	-0.76981510283	0.625711550907	Decrease	Increase
YPL062W	8.16020476201e-06	2.58772186352	Increase	Increase
YPL063W	0.204944555894	-0.114466877365	Increase	Decrease
YPL064C	-0.735718101884	0.372216492778	Decrease	Increase
YPL065W	-0.213896958571	0.14407989727	Decrease	Increase
YPL066W	-0.846555621657	-0.404575873667	Decrease	Decrease
YPL067C	-0.454384951293	-0.230423411807	Decrease	Decrease
YPL068C	0.602101297613	-0.317323204673	Increase	Decrease
YPL069C	0.135777884903	0.537823176293	Increase	Increase
YPL070W	-0.230945873274	0.298482136907	Decrease	Increase
YPL071C	0.305202909658	-0.600572372357	Increase	Decrease
YPL072W	1.08328391455	-0.163054229876	Increase	Decrease
YPL074W	-0.598672934057	-0.369778166984	Decrease	Decrease
YPL075W	-0.0274016381755	0.467372956264	Decrease	Increase
YPL076W	0.313715318582	-0.404896764883	Increase	Decrease
YPL077C	-0.764460158443	0.622031828647	Decrease	Increase
YPL078C	0.303254253576	-0.250959270238	Increase	Decrease
YPL079W	0.794888815159	-0.188654579231	Increase	Decrease
YPL081W	0.698278680636	0.521161721874	Increase	Increase
YPL082C	0.769568907423	-0.211291790509	Increase	Decrease
YPL083C	0.110559538293	0.472974788273	Increase	Increase
YPL084W	-0.0420534544781	0.235847132415	Decrease	Increase
YPL085W	0.749793832554	-1.10825155014	Increase	Decrease
YPL086C	0.463835154138	-0.27271214314	Increase	Decrease
YPL087W	-1.78641523316	1.15454299288	Decrease	Increase
YPL088W	1.53225309432	3.28161586	Increase	Increase
YPL089C	0.05101003785	1.04850422371	Increase	Increase
YPL090C	0.722502193937	-0.255147141044	Increase	Decrease
YPL091W	-0.486842832516	-0.809595903575	Decrease	Decrease
YPL092W	-0.738679223958	0.00625582126452	Decrease	Increase
YPL093W	1.82511616124	-0.72091614739	Increase	Decrease
YPL094C	0.572279070399	-0.303464350854	Increase	Decrease
YPL095C	-0.637029349601	1.66754151217	Decrease	Increase
YPL096C-A	-0.710301928791	4.47004732397	Decrease	Increase
YPL096W	-0.336269822754	-0.551820537509	Decrease	Decrease
YPL097W	-0.22136081603	0.934292832045	Decrease	Increase
YPL098C	-0.139625701711	0.345623851123	Decrease	Increase
YPL099C	-0.429705075557	0.415186658175	Decrease	Increase
YPL100W	-0.622113249336	0.247738271561	Decrease	Increase
YPL101W	0.240587887776	0.349489185447	Increase	Increase
YPL103C	-0.050742390143	-0.429842725832	Decrease	Decrease
YPL104W	0.460362196017	0.501112099456	Increase	Increase
YPL105C	0.899010638138	-0.13227489283	Increase	Decrease
YPL106C	0.752610906404	-1.07472246376	Increase	Decrease
YPL107W	0.067885052925	-1.35645303652	Increase	Decrease
YPL108W	0.597260166798	0.418054506309	Increase	Increase
YPL109C	-0.378989696718	-1.14629965474	Decrease	Decrease
YPL110C	-0.865387556631	0.86096121747	Decrease	Increase
YPL111W	2.16708967831	-0.483689039148	Increase	Decrease
YPL112C	-1.05653534391	0.649957538892	Decrease	Increase
YPL113C	-1.52254719868	1.81408300166	Decrease	Increase
YPL115C	-0.48361199723	0.112715367663	Decrease	Increase
YPL116W	0.106979963387	0.020467416267	Increase	Increase
YPL117C	1.18887341926	-0.659311824308	Increase	Decrease
YPL118W	0.213489869737	0.271626201157	Increase	Increase
YPL119C	-1.14784814532	3.15706097788	Decrease	Increase
YPL120W	-0.124956294324	0.293297210325	Decrease	Increase
YPL121C	-0.0789564769729	2.15260834862	Decrease	Increase
YPL122C	-0.0713696658476	0.37696842366	Decrease	Increase
YPL123C	-1.68182935757	0.500946304628	Decrease	Increase
YPL124W	-0.21682794284	2.18783375056	Decrease	Increase
YPL125W	0.693103692658	-0.16336651105	Increase	Decrease
YPL126W	1.51925472622	-0.80303415797	Increase	Decrease
YPL127C	-0.15205723829	-0.275231617599	Decrease	Decrease
YPL128C	1.31490744299	-1.84959828297	Increase	Decrease
YPL129W	0.0855207530993	-0.437472439659	Increase	Decrease
YPL130W	0.225234389735	-1.34518296796	Increase	Decrease
YPL131W	0.572004394512	-0.513949142281	Increase	Decrease
YPL132W	0.00440783176599	0.507076623217	Increase	Increase
YPL133C	-0.281891356323	0.334200572341	Decrease	Increase
YPL134C	-0.676215080654	-0.785933269438	Decrease	Decrease
YPL135W	-0.264858354468	-0.629742419372	Decrease	Decrease
YPL137C	0.875362626816	-0.675945312514	Increase	Decrease
YPL138C	-0.470446127698	2.29942075116	Decrease	Increase
YPL139C	-0.412619013281	0.351674028584	Decrease	Increase
YPL140C	-0.854854267774	0.95562082599	Decrease	Increase
YPL141C	0.667975008722	1.26708159711	Increase	Increase
YPL143W	0.481996217874	-0.162817604309	Increase	Decrease
YPL144W	0.096015891279	0.465760151488	Increase	Increase
YPL145C	-0.132742198272	-0.470681319881	Decrease	Decrease
YPL146C	1.31402344343	-0.518785106671	Increase	Decrease
YPL147W	-0.645516477474	1.79208190194	Decrease	Increase
YPL148C	-0.643142380922	-0.231704714211	Decrease	Decrease
YPL149W	-0.604927453216	1.44288155323	Decrease	Increase
YPL150W	-0.352567863894	-0.203586739292	Decrease	Decrease
YPL151C	0.19811748963	0.771810312081	Increase	Increase
YPL152W	-1.25078800431	0.873043401847	Decrease	Increase
YPL153C	0.774365474115	0.586424786181	Increase	Increase
YPL154C	-0.991564789157	-0.363416744529	Decrease	Decrease
YPL155C	0.193843740124	0.62103623338	Increase	Increase
YPL156C	-1.66081707908	0.321318283812	Decrease	Increase
YPL157W	0.00310501247074	0.473845949561	Increase	Increase
YPL158C	1.18129964113	-0.973468363588	Increase	Decrease
YPL159C	-0.838717201744	0.164385004727	Decrease	Increase
YPL160W	1.69117201198	-1.62915255265	Increase	Decrease
YPL161C	-0.151295038442	0.718225629327	Decrease	Increase
YPL162C	-0.28973208384	0.158610728076	Decrease	Increase
YPL163C	0.0028870742263	0.00141693798778	Increase	Increase
YPL164C	-0.125891943439	0.25610330814	Decrease	Increase
YPL165C	-1.05579636681	4.55312531452	Decrease	Increase
YPL166W	-0.34323115442	-1.28361718513	Decrease	Decrease
YPL167C	-0.48914689133	1.23617420381	Decrease	Increase
YPL168W	-0.657952884154	1.18648180365	Decrease	Increase
YPL169C	0.519069067344	0.366632867055	Increase	Increase
YPL170W	0.494229174343	-0.44469991789	Increase	Decrease
YPL171C	1.98268487075	2.82503724565	Increase	Increase
YPL172C	0.743787925644	0.0912152711442	Increase	Increase
YPL173W	0.352752039917	0.150761525996	Increase	Increase
YPL174C	1.32155700981	-0.686451347228	Increase	Decrease
YPL175W	-0.107006204296	1.60855116849	Decrease	Increase
YPL176C	0.144092326416	-0.229053564885	Increase	Decrease
YPL177C	0.731062318261	-0.0897651129599	Increase	Decrease
YPL178W	-0.139457657112	0.456518235744	Decrease	Increase
YPL179W	1.31199386588	-0.745887704694	Increase	Decrease
YPL180W	-0.202882757446	0.564443506761	Decrease	Increase
YPL181W	-0.318699286544	-0.0307816592739	Decrease	Decrease
YPL182C	-1.39928652283	0.592446653924	Decrease	Increase
YPL183C	1.03124607004	-0.279032436013	Increase	Decrease
YPL183W-A	0.0767447327454	-1.08514816254	Increase	Decrease
YPL184C	-0.0320243386301	-0.0894691075467	Decrease	Decrease
YPL186C	-0.372527661135	-0.508445904403	Decrease	Decrease
